timestamp_x,gFx,gFy,gFz,timestamp2,timestamp_y,distance,speed,heart_rate,cadence,fractional_cadence
0 days 00:17:41.900000,0.8454,-1.0021,0.2252,0 days 00:17:41,0 days 00:17:41,1395.72,0.0,118,0,0.0
0 days 00:17:42,2.1981,-1.0015,0.012200000000000011,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.100000,1.6175000000000002,-1.3229000000000002,0.6868000000000001,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.200000,0.734,-2.2175000000000002,0.6332,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.300000,-1.2898999999999998,-0.9806000000000001,0.3016,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.400000,-0.8396000000000001,-1.4003,0.5208,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.500000,0.5867,-0.6341,0.20139999999999997,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.600000,0.6794,-0.7662,0.07139999999999999,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.700000,1.9843,-1.1153,-0.0017000000000000127,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.800000,1.5247,-1.668,0.22760000000000002,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:42.900000,0.5907,-2.3203,0.5972999999999999,0 days 00:17:42,0 days 00:17:42,1395.72,0.0,118,87,0.5
0 days 00:17:43,-1.3016,-0.8583999999999999,0.22679999999999997,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.100000,-0.5935,-1.3908999999999998,0.4181,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.200000,0.5227,-0.7636999999999999,0.26270000000000004,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.300000,0.6408571428571428,-0.3892857142857143,0.08942857142857143,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.400000,1.6464999999999999,-1.16825,-0.06533333333333333,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.500000,1.4234545454545453,-1.463818181818182,0.28709090909090906,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.600000,0.5675000000000001,-2.2998000000000003,0.5681,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.700000,-1.4397142857142857,-0.9925714285714287,0.2662857142857143,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.800000,-0.7286,-1.0794000000000001,0.4037,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:43.900000,0.19779999999999998,-0.9446999999999999,0.272,0 days 00:17:43,0 days 00:17:43,1395.72,0.0,119,88,0.5
0 days 00:17:44,0.7001,-0.4702,0.0344,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.100000,1.6187,-1.3372,0.16340000000000002,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.200000,1.3920833333333331,-1.25125,0.040999999999999974,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.300000,0.769,-2.1981111111111113,0.7277777777777777,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.400000,-1.1793333333333331,-1.4153333333333333,0.32122222222222224,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.500000,-0.7840999999999999,-1.0471,0.377,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.600000,0.1206,-1.1703,0.2704,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.700000,0.6755,-0.5314,0.0209,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.800000,1.7986,-1.2489000000000001,0.2732,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:44.900000,1.621,-1.1493,0.12699999999999995,0 days 00:17:44,0 days 00:17:44,1396.86,1.138,119,87,0.5
0 days 00:17:45,0.8756999999999999,-2.3373,0.8067,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.100000,-1.2287,-1.2908,0.26630000000000004,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.200000,-0.7266999999999999,-1.1759,0.49959999999999993,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.300000,0.177,-0.9734999999999999,0.19970000000000002,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.400000,0.7268000000000001,-0.5474,0.0636,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.500000,1.6476,-1.1666,0.1708,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.600000,1.6149,-1.1636,0.28130000000000005,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.700000,1.1355,-2.1871,0.8876,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.800000,-1.3431000000000002,-1.2801,0.3043,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:45.900000,-0.7437,-1.2584,0.44630000000000003,0 days 00:17:45,0 days 00:17:45,1399.19,2.333,122,88,0.0
0 days 00:17:46,0.24619999999999997,-0.9439,0.21200000000000002,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.100000,0.7702,-0.7322,0.08460000000000001,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.200000,1.927,-1.0731,0.1688,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.300000,1.512,-1.1298,0.24399999999999994,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.400000,0.8226363636363636,-2.291363636363636,0.7769090909090909,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.500000,-1.3875555555555554,-1.0044444444444443,0.43077777777777776,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.600000,-0.7428,-1.3958,0.5649,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.700000,0.3372,-0.8256,0.2257,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.800000,0.7672,-0.5538000000000001,0.0268,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:46.900000,1.8445,-1.0962,0.0776,0 days 00:17:46,0 days 00:17:46,1402.37,3.182,125,87,0.5
0 days 00:17:47,1.6529,-1.1513,0.38180000000000003,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.100000,0.7959,-2.4107,0.7279,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.200000,-1.2206,-0.9616,0.4022,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.300000,-0.6252,-1.5051,0.6033999999999999,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.400000,0.7567999999999999,-0.49030000000000007,0.1776,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.500000,0.6612,-0.9371,0.1046,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.600000,1.8588,-0.9570000000000001,-0.0638,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.700000,1.4698,-1.0834,0.7499,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.800000,0.9032,-2.2005,0.5847,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:47.900000,-1.2805,-0.9225,0.3905,0 days 00:17:47,0 days 00:17:47,1405.55,3.182,126,87,0.0
0 days 00:17:48,-0.6527999999999999,-1.6350000000000002,0.5321,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.100000,0.6721999999999999,-0.5743,0.21070000000000003,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.200000,0.6083000000000001,-0.8375999999999999,0.134,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.300000,2.2854,-0.9888,-0.0006000000000000005,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.400000,1.4795,-1.3645,0.6754,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.500000,0.5375,-2.3799,0.5378999999999999,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.600000,-1.3355000000000001,-0.6898000000000001,0.3988,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.700000,-0.7663,-1.5985,0.5315000000000001,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.800000,0.7030000000000001,-0.5974,0.2892,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:48.900000,0.8276999999999999,-0.8891,0.1789,0 days 00:17:48,0 days 00:17:48,1409.03,3.48,126,87,0.0
0 days 00:17:49,2.1942,-1.0474999999999999,0.043699999999999996,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.100000,1.3896000000000002,-1.198,0.4685,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.200000,0.4928,-2.2915,0.5595,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.300000,-1.3259,-0.8045,0.4354,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.400000,-0.8103999999999999,-1.7479,0.5873999999999999,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.500000,0.6778,-0.5096,0.1555,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.600000,0.8071999999999999,-0.7783,0.11240000000000001,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.700000,2.0934999999999997,-1.0372999999999999,-0.2331,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.800000,0.9538,-1.8453,0.4593999999999999,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:49.900000,0.3887,-2.495,0.632,0 days 00:17:49,0 days 00:17:49,1412.4,3.359,127,86,0.0
0 days 00:17:50,-1.3035999999999999,-0.5347999999999999,0.4117,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.100000,-0.8336,-1.6481999999999999,0.5022,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.200000,0.9515,-0.4263,0.23889999999999997,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.300000,0.7845,-0.8465,0.1704,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.400000,2.0358,-1.0084,-0.1537,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.500000,1.0481,-1.5176,1.0513,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.600000,0.3851,-2.4843,0.5801000000000001,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.700000,-1.3018,-0.5732,0.3997,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.800000,-0.7849999999999999,-1.8082,0.4827,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:50.900000,1.001,-0.41130000000000005,0.059199999999999996,0 days 00:17:50,0 days 00:17:50,1415.71,3.322,127,86,0.0
0 days 00:17:51,0.8148,-0.8919,0.11949999999999998,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.100000,2.2405999999999997,-0.9028,0.10669999999999999,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.200000,0.6974,-1.5798,0.7316999999999999,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.300000,0.5165,-2.3699,0.6766,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.400000,-1.2948,-0.6876,0.44489999999999996,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.500000,-0.7546,-1.6671,0.5161,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.600000,0.72,-0.6033999999999999,0.1544,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.700000,0.7099,-0.9274000000000001,0.16040000000000001,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.800000,2.2447,-0.9930999999999999,-0.0865,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:51.900000,1.1999,-1.7446000000000002,0.7071,0 days 00:17:51,0 days 00:17:51,1419.14,3.424,127,86,0.0
0 days 00:17:52,0.3144,-2.412,0.5496,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.100000,-1.3208,-0.5115000000000001,0.4142,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.200000,-0.7635,-1.6756,0.4749,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.300000,0.8917999999999999,-0.4628,0.0873,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.400000,0.7687,-0.9789999999999999,0.1797,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.500000,2.0575,-0.9003,-0.10980000000000001,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.600000,1.0937999999999999,-1.7903000000000002,0.46130000000000004,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.700000,0.47700000000000004,-2.4442,0.5395000000000001,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.800000,-1.4022000000000001,-0.5341,0.4245,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:52.900000,-0.6044,-1.7459,0.508,0 days 00:17:52,0 days 00:17:52,1422.7,3.564,128,86,0.0
0 days 00:17:53,0.8977999999999999,-0.3689,-0.0305,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.100000,0.8443999999999999,-0.9390000000000001,0.14289999999999997,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.200000,1.9568999999999999,-0.891,-0.011099999999999994,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.300000,1.0688,-1.8024,0.7235,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.400000,0.256,-2.5168,0.5995999999999999,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.500000,-1.4804444444444445,-0.4032222222222222,0.3662222222222222,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.600000,-0.772,-1.6344,0.5415,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.700000,0.6793,-0.4894,0.0829,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.800000,1.0162,-1.0329000000000002,0.22269999999999998,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:53.900000,1.8359999999999999,-0.7893,-0.041900000000000014,0 days 00:17:53,0 days 00:17:53,1426.26,3.564,128,86,0.0
0 days 00:17:54,0.8508000000000001,-1.4693,0.5626,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.100000,0.5154,-2.4375,0.7777999999999999,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.200000,-1.2754999999999999,-0.7030000000000001,0.40140000000000003,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.300000,-0.7714,-1.4503,0.4243,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.400000,0.7371,-0.6687000000000001,0.12610000000000002,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.500000,0.7312000000000001,-0.8036999999999999,0.0257,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.600000,2.0617,-1.0623,-0.01090000000000001,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.700000,1.1995,-1.1937000000000002,1.0977000000000001,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.800000,0.7726999999999999,-2.3433,0.6586000000000001,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:54.900000,-1.3582,-0.9563,0.43579999999999997,0 days 00:17:54,0 days 00:17:54,1429.91,3.63,129,86,0.0
0 days 00:17:55,-0.7777000000000001,-1.4975,0.4974,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.100000,0.5508,-0.6949,0.2969,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.200000,0.7609999999999999,-0.6521,0.1875,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.300000,2.0530999999999997,-1.1663000000000001,0.128,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.400000,1.3453,-1.0333,0.8134,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.500000,0.8661,-2.3347,0.6127,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.600000,-1.465,-0.9331999999999999,0.522,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.700000,-0.754,-1.4902000000000002,0.5144,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.800000,0.4986,-0.6216,0.2791,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:55.900000,0.6296999999999999,-0.5702,0.11400000000000002,0 days 00:17:55,0 days 00:17:55,1433.54,3.648,130,86,0.0
0 days 00:17:56,1.8763,-1.2223,0.3225,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.100000,1.7658,-0.9957,0.8397,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.200000,1.0397,-2.0806,0.6189,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.300000,-1.0807777777777778,-1.3403333333333334,0.37466666666666665,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.400000,-0.7050909090909091,-1.2967272727272727,0.41672727272727267,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.500000,0.3522222222222222,-0.9131111111111111,0.09444444444444444,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.600000,0.5039,-0.8051999999999999,-0.0391,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.700000,2.0283,-1.2425000000000002,0.163,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.800000,1.5206,-1.1959000000000002,0.8301000000000001,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:56.900000,0.7871,-2.2773,0.6142,0 days 00:17:56,0 days 00:17:56,1437.2,3.648,131,85,0.5
0 days 00:17:57,-1.2791000000000001,-1.0712,0.4044,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.100000,-0.8595,-1.3399,0.4486,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.200000,0.5015,-0.7143,0.0733,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.300000,0.6927,-0.6838,0.056999999999999995,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.400000,1.9250999999999998,-1.3018,0.1652,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.500000,1.2350999999999999,-1.3130000000000002,0.32780000000000004,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.600000,0.9413,-2.2702,0.6514,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.700000,-1.3957000000000002,-1.0699,0.4191,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.800000,-0.8462999999999999,-1.4026,0.5162,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:57.900000,0.4246,-0.8066000000000001,0.2984,0 days 00:17:57,0 days 00:17:57,1440.85,3.648,132,85,0.5
0 days 00:17:58,0.7974,-0.5861,0.1603,0 days 00:17:58,0 days 00:17:58,1444.48,3.639,133,85,0.5
0 days 00:17:58.100000,2.0082,-1.2441,0.24290000000000003,0 days 00:17:58,0 days 00:17:58,1444.48,3.639,133,85,0.5
0 days 00:17:58.200000,1.4285,-1.6989,-0.09570000000000002,0 days 00:17:58,0 days 00:17:58,1444.48,3.639,133,85,0.5
0 days 00:17:58.300000,0.7609,-2.2668,0.7823,0 days 00:17:58,0 days 00:17:58,1444.48,3.639,133,85,0.5
0 days 00:17:58.400000,-1.1967,-1.0892,0.4229,0 days 00:17:58,0 days 00:17:58,1444.48,3.639,133,85,0.5
0 days 00:17:58.500000,-0.7596,-1.3481,0.442,0 days 00:17:58,0 days 00:17:58,1444.48,3.639,133,85,0.5
0 days 00:17:58.600000,0.47120000000000006,-0.7854,0.2172,0 days 00:17:58,0 days 00:17:58,1444.48,3.639,133,85,0.5
