timestamp_x,gFx,gFy,gFz,timestamp2,timestamp_y,distance,speed,heart_rate,cadence,fractional_cadence
0 days 00:07:14.100000,-0.729,-1.6298,0.5061,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.200000,0.9586,-0.3249,-0.019,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.300000,0.8087,-0.9400999999999999,0.0879,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.400000,1.8697,-0.8121,0.0485,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.500000,1.3677,-1.7762,0.3551,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.600000,0.6291,-2.4773,0.6583,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.700000,-1.0482,-0.6271,0.39449999999999996,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.800000,-0.8707,-1.5759,0.6168,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:14.900000,0.6869,-0.6784,0.1871,0 days 00:07:14,0 days 00:07:14,480.21,1.194,119,87,0.5
0 days 00:07:15,0.6674,-0.6847000000000001,0.1123,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.100000,1.9264,-0.9177,0.1639,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.200000,1.7277,-1.0695000000000001,0.421,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.300000,0.7825,-2.3098,0.7948999999999999,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.400000,-1.0762,-1.1286,0.3576,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.500000,-0.6588,-1.3613,0.49820000000000003,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.600000,0.4321,-0.9045,0.2202,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.700000,0.6829,-0.43949999999999995,0.008100000000000001,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.800000,1.7196000000000002,-1.1942,0.32080000000000003,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:15.900000,1.5272000000000001,-0.9819000000000001,0.1687,0 days 00:07:15,0 days 00:07:15,482.26,2.062,120,87,0.0
0 days 00:07:16,1.0538,-2.5429,0.8631,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.100000,-1.0388,-1.4474,0.2878,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.200000,-0.7027,-1.0831,0.398,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.300000,0.15219999999999997,-1.0467,0.27,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.400000,0.7013999999999999,-0.4469,0.1462,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.500000,1.5369,-1.2078,0.2314,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.600000,1.9054000000000002,-1.1905999999999999,0.1668,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.700000,1.036,-2.2552,0.8664,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.800000,-1.256,-1.1819,0.1376,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:16.900000,-0.7585555555555555,-1.2291111111111113,0.5427777777777778,0 days 00:07:16,0 days 00:07:16,484.32,2.062,120,87,0.0
0 days 00:07:17,0.09963636363636365,-0.9035454545454545,0.2923636363636364,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.100000,0.9941111111111111,-0.4787777777777778,0.19433333333333336,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.200000,1.4163999999999999,-1.2146000000000001,0.1296,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.300000,1.3875,-0.8519,0.42969999999999997,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.400000,1.8902,-1.9621,0.18680000000000002,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.500000,-0.7159,-2.1257,0.303,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.600000,-0.9282,-0.7178,0.46349999999999997,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.700000,-0.1775,-1.1471,0.2629,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.800000,0.7551,-0.3071,-0.0349,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:17.900000,1.3655000000000002,-1.391,0.2082,0 days 00:07:17,0 days 00:07:17,486.96,2.641,123,85,0.5
0 days 00:07:18,1.591,-0.7032,0.3106,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.100000,2.2008,-1.6163,0.393,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.200000,-0.5035000000000001,-2.1833,0.3476,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.300000,-0.8436,-0.8061,0.5223,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.400000,-0.3597,-1.2153,0.3759,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.500000,1.0348,-0.13940000000000002,-0.1024,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.600000,1.1753,-1.3592,0.1995,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.700000,1.7292999999999998,-0.4098,0.0018999999999999907,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.800000,2.1155,-0.8561,-0.06939999999999999,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:18.900000,0.331,-2.4899,0.5263,0 days 00:07:18,0 days 00:07:18,490.17,3.191,128,85,0.5
0 days 00:07:19,-1.0777,-0.623,0.5279,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.100000,-0.7328,-1.5135,0.4224,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.200000,0.9113,-0.4843,0.0526,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.300000,0.7162,-0.9615,0.1173,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.400000,1.9461,-0.7413,-0.11429999999999998,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.500000,1.7161000000000002,-2.2332,0.21530000000000005,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.600000,0.8299,-2.3416,0.5705,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.700000,-1.3359,-0.7351,0.3653,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.800000,-0.7455999999999999,-1.6019,0.497,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:19.900000,0.8292999999999999,-0.49119999999999997,0.1156,0 days 00:07:19,0 days 00:07:19,493.51,3.34,129,84,0.5
0 days 00:07:20,0.6067,-0.7516,0.0765,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.100000,1.8146666666666667,-1.1893333333333334,0.14422222222222222,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.200000,1.5484,-0.914,0.6334,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.300000,1.3337999999999999,-1.9304,0.5242,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.400000,-1.1324999999999998,-1.465,0.4189,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.500000,-0.6679,-1.3231,0.5601,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.600000,0.19590000000000002,-0.8606999999999999,0.1367,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.700000,0.7051999999999999,-0.49850000000000005,0.0201,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.800000,1.4969,-1.2555,0.1888,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:20.900000,1.5370000000000001,-1.1477,0.41079999999999994,0 days 00:07:20,0 days 00:07:20,496.95,3.452,131,84,0.5
0 days 00:07:21,1.7646000000000002,-1.5966,0.6537,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.100000,-1.0596,-1.6209,0.3215,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.200000,-0.7231,-1.2199,0.5295,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.300000,0.07070000000000001,-1.0384,0.2964,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.400000,0.756,-0.366,0.058399999999999994,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.500000,1.5346,-1.2864,0.2263,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.600000,1.2617,-1.325,0.23129999999999998,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.700000,1.7341000000000002,-1.1463,0.3724,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.800000,-0.6783,-2.0431,0.3725,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:21.900000,-0.7391,-0.9346,0.5187,0 days 00:07:21,0 days 00:07:21,500.34,3.378,131,84,0.5
0 days 00:07:22,-0.21270000000000003,-1.2479,0.3365,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.100000,0.8688,-0.3881,0.0839,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.200000,1.3154,-1.3229,0.2036,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.300000,1.517,-0.5582,0.3107,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.400000,1.8633,-2.2655000000000003,0.2238,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.500000,-0.49960000000000004,-2.2228000000000003,0.37279999999999996,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.600000,-0.9253,-0.6627,0.4286,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.700000,-0.4183,-1.4319000000000002,0.46109999999999995,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.800000,1.0237,-0.2343,0.0886,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:22.900000,0.9226666666666667,-1.092888888888889,0.14655555555555555,0 days 00:07:22,0 days 00:07:22,503.67,3.35,134,83,0.5
0 days 00:07:23,1.9247272727272728,-0.5541818181818182,0.033454545454545445,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.100000,1.744111111111111,-0.4733333333333332,0.9252222222222222,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.200000,0.3664,-2.5471,0.3824,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.300000,-1.1642,-0.63,0.3724,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.400000,-0.6296999999999999,-1.5467,0.4816,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.500000,0.7733000000000001,-0.5698000000000001,0.05329999999999999,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.600000,0.6942,-1.0063,0.1121,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.700000,2.077,-0.6752,-0.0855,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.800000,2.2484,-0.9978999999999999,-0.21480000000000002,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:23.900000,0.6094999999999999,-2.3958000000000004,0.7456,0 days 00:07:23,0 days 00:07:23,507.11,3.424,137,83,0.5
0 days 00:07:24,-1.2268000000000001,-0.9189,0.35090000000000005,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.100000,-0.7275,-1.3601,0.4326,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.200000,0.5887,-0.7581,0.20590000000000003,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.300000,0.6618999999999999,-0.679,0.0892,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.400000,1.7245000000000001,-1.1474,0.2383,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.500000,1.5763000000000003,-1.4381,0.1552,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.600000,1.0734,-2.4178,0.72,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.700000,-1.2368000000000001,-1.1686,0.3755,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.800000,-0.7142999999999999,-1.1636000000000002,0.4048,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:24.900000,0.27690000000000003,-0.9906,0.3063,0 days 00:07:24,0 days 00:07:24,510.56,3.462,139,83,0.5
0 days 00:07:25,0.6447,-0.5935,0.058499999999999996,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.100000,1.5691000000000002,-1.4148,0.10189999999999999,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.200000,1.7347000000000001,-0.9732,0.9164,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.300000,1.3686,-1.8237999999999999,0.5625,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.400000,-1.0996,-1.4922,0.3742,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.500000,-0.7649,-1.2356,0.5091,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.600000,0.23970000000000002,-0.951,0.18409999999999999,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.700000,0.6658000000000001,-0.42469999999999997,0.0303,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.800000,1.5008000000000001,-1.4042,0.19619999999999999,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:25.900000,0.8724444444444446,-0.8195555555555556,0.6236666666666666,0 days 00:07:25,0 days 00:07:25,514.06,3.49,141,83,0.5
0 days 00:07:26,1.7853636363636363,-1.4337272727272727,0.4149090909090909,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.100000,-0.5325555555555554,-2.1253333333333333,0.3207777777777778,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.200000,-0.8211999999999999,-0.8603,0.5173,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.300000,-0.4303,-1.4031,0.3926,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.400000,0.8778,-0.4439,0.0608,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.500000,1.0626,-1.2226,0.19429999999999997,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.600000,1.8679999999999999,-0.5822,0.13090000000000002,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.700000,1.2348,-2.4168,0.35429999999999995,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.800000,0.11889999999999996,-2.1534,0.5356,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:26.900000,-1.2446,-0.49990000000000007,0.4194,0 days 00:07:26,0 days 00:07:26,517.56,3.508,144,83,0.5
0 days 00:07:27,-0.6738999999999999,-1.7218,0.4934,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.100000,0.9581,-0.4875,0.1069,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.200000,1.0211999999999999,-1.0481,0.1893,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.300000,2.2878999999999996,-0.7301,-0.020799999999999985,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.400000,1.4463,-1.8851,0.6519,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.500000,0.3451,-2.4579,0.4873,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.600000,-1.2637,-0.5746,0.3417,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.700000,-0.6388,-1.5675000000000001,0.4202,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.800000,0.8758000000000001,-0.49429999999999996,0.11879999999999999,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:27.900000,0.8710000000000001,-0.9357,0.1948,0 days 00:07:27,0 days 00:07:27,521.08,3.518,145,83,0.5
0 days 00:07:28,2.0749,-0.6999000000000001,-0.15489999999999998,0 days 00:07:28,0 days 00:07:28,524.61,3.536,146,83,0.5
