timestamp_x,gFx,gFy,gFz,timestamp2,timestamp_y,distance,speed,heart_rate,cadence,fractional_cadence
0 days 00:12:19.800000,1.051,-2.2897,0.4554,0 days 00:12:19,0 days 00:12:19,937.59,0.0,120,0,0.0
0 days 00:12:19.900000,-1.4958,-0.9739000000000001,0.3108,0 days 00:12:19,0 days 00:12:19,937.59,0.0,120,0,0.0
0 days 00:12:20,-0.47330000000000005,-1.6669,0.4307,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.100000,0.6131,-0.6404,0.067,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.200000,0.7030000000000001,-0.859,0.12869999999999998,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.300000,2.3954,-0.9877,-0.15009999999999998,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.400000,1.1777000000000002,-1.5324,0.6917,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.500000,0.7353,-2.3367999999999998,0.6018,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.600000,-1.2817,-0.7477,0.3729,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.700000,-0.6355999999999999,-1.6924,0.46530000000000005,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.800000,0.7569,-0.6565000000000001,0.07010000000000001,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:20.900000,0.8544,-0.8188000000000001,0.0218,0 days 00:12:20,0 days 00:12:20,937.59,0.0,120,0,0.0
0 days 00:12:21,2.1209,-0.9541999999999999,-0.1397,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.100000,1.4141,-1.8416000000000001,0.8818999999999999,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.200000,0.11470000000000002,-2.5362999999999998,0.7136,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.300000,-1.2949,-0.5063,0.35259999999999997,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.400000,-0.8036,-1.5811,0.5625,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.500000,1.1564,-0.4142,0.12489999999999998,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.600000,0.7126,-0.8343,-0.033800000000000004,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.700000,1.9546666666666666,-1.046111111111111,-0.042333333333333334,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.800000,1.349,-1.2567272727272727,1.431,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:21.900000,0.5222222222222223,-2.557888888888889,0.8077777777777777,0 days 00:12:21,0 days 00:12:21,937.59,0.0,120,93,0.0
0 days 00:12:22,-1.3903636363636365,-0.8253636363636364,0.23563636363636364,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.100000,-0.6625555555555556,-1.7483333333333333,0.4553333333333333,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.200000,0.6346999999999999,-0.6700999999999999,0.2085,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.300000,0.8358000000000001,-0.906,0.15360000000000001,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.400000,2.0368,-0.9266,0.04830000000000001,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.500000,1.3172000000000001,-1.1522000000000001,0.7680999999999999,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.600000,0.8686,-2.3602,0.6836,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.700000,-1.4463,-0.9608000000000001,0.3825,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.800000,-0.717,-1.4916,0.5075999999999999,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:22.900000,0.7144,-0.5581,0.19770000000000001,0 days 00:12:22,0 days 00:12:22,937.59,0.0,121,93,0.0
0 days 00:12:23,0.673,-0.6836,0.1514,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.100000,1.8857,-1.1366,0.19180000000000003,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.200000,1.3597000000000001,-1.0507,0.3347,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.300000,1.1765,-1.9418,0.6676,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.400000,-1.2181,-1.2738999999999998,0.29690000000000005,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.500000,-0.7531,-1.482,0.514,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.600000,0.3679,-0.7986000000000001,0.25129999999999997,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.700000,0.626,-0.5237999999999999,0.0639,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.800000,1.8567,-1.1678000000000002,0.08209999999999999,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:23.900000,1.8757000000000001,-0.95,0.5726,0 days 00:12:23,0 days 00:12:23,938.46,0.868,122,89,0.5
0 days 00:12:24,1.0198,-2.2698,0.48599999999999993,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.100000,-1.2,-1.2185000000000001,0.3644,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.200000,-0.7494,-1.3558999999999999,0.5395,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.300000,0.35919999999999996,-0.8564,0.2631,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.400000,0.7741,-0.5660000000000001,0.0155,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.500000,1.6911,-1.2059,0.17229999999999998,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.600000,1.3443,-1.3078999999999998,0.20570000000000005,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.700000,1.401888888888889,-1.6014444444444444,0.718111111111111,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.800000,-0.8821818181818183,-1.8324545454545456,0.4272727272727273,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:24.900000,-0.6837777777777778,-1.1326666666666665,0.5365555555555557,0 days 00:12:24,0 days 00:12:24,939.33,0.868,123,88,0.0
0 days 00:12:25,-0.052909090909090926,-0.9967272727272728,0.28554545454545455,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.100000,0.8875555555555557,-0.44133333333333336,0.05688888888888889,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.200000,1.2866,-1.2574999999999998,0.15130000000000002,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.300000,1.5514999999999999,-1.0051999999999999,0.45200000000000007,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.400000,1.5041,-1.687,0.11629999999999999,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.500000,-0.5663,-2.0277000000000003,0.3148,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.600000,-1.0206,-0.8404,0.5437000000000001,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.700000,-0.13530000000000003,-1.2772000000000001,0.20939999999999998,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.800000,0.721,-0.40170000000000006,-0.1656,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:25.900000,1.6074000000000002,-1.4655,0.19180000000000003,0 days 00:12:25,0 days 00:12:25,940.76,1.428,123,88,0.0
0 days 00:12:26,1.2953,-0.7464999999999999,0.5408999999999999,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.100000,1.4135,-2.1526,0.20529999999999998,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.200000,-0.7031000000000001,-2.1641,0.3536,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.300000,-0.8281000000000001,-0.7159,0.4662,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.400000,-0.2899,-1.4557,0.3538,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.500000,0.8025,-0.3987,0.0412,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.600000,1.2238,-1.4472999999999998,0.1969,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.700000,1.6126,-0.6194,0.3319,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.800000,1.7975999999999999,-2.035,0.0485,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:26.900000,-0.5031,-2.0306,0.2834,0 days 00:12:26,0 days 00:12:26,942.8,2.043,124,87,0.0
0 days 00:12:27,-0.7973,-0.6102000000000001,0.3578,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.100000,-0.4551,-1.3907,0.3439,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.200000,0.9868,-0.2884,0.0078,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.300000,1.1009,-1.2806,0.1815,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.400000,1.8772000000000002,-0.4316,0.14650000000000002,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.500000,1.9407,-0.9349999999999999,0.8149000000000001,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.600000,-0.20529999999999998,-2.6179,0.47619999999999996,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.700000,-1.1612222222222222,-0.49888888888888894,0.4845555555555555,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.800000,-0.5463636363636364,-1.506,0.4314545454545455,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:27.900000,1.0166666666666666,-0.2041111111111111,-0.020444444444444446,0 days 00:12:27,0 days 00:12:27,945.6,2.799,124,86,0.0
0 days 00:12:28,0.8341,-1.0333,0.18980000000000002,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.100000,2.0963000000000003,-0.5836,-0.18080000000000002,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.200000,1.7437,-0.4427999999999999,0.7029,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.300000,0.2978,-2.5589,0.46129999999999993,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.400000,-1.0704,-0.5952,0.4422,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.500000,-0.639,-1.6163,0.45990000000000003,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.600000,0.6692,-0.522,0.0158,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.700000,0.7851,-0.9611000000000001,0.12050000000000001,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.800000,2.0998,-0.6745,-0.056400000000000006,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:28.900000,1.6103999999999998,-0.13019999999999998,0.06229999999999999,0 days 00:12:28,0 days 00:12:28,948.96,3.359,124,86,0.0
0 days 00:12:29,0.4553,-2.641,0.5347999999999999,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.100000,-1.2278,-0.6377,0.364,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.200000,-0.768,-1.5478,0.46959999999999996,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.300000,0.8048,-0.3151,0.0583,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.400000,0.6791,-0.9272,0.2237,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.500000,2.1022000000000003,-0.6921999999999999,-0.0392,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.600000,2.3813,-1.6548000000000003,-0.17240000000000003,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.700000,0.6996,-2.4035,0.6825,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.800000,-1.1714,-0.8079000000000001,0.36819999999999997,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:29.900000,-0.7374,-1.3467,0.41929999999999995,0 days 00:12:29,0 days 00:12:29,952.64,3.676,124,86,0.0
0 days 00:12:30,0.5728,-0.6877,0.0359,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.100000,0.6265,-0.8644999999999999,0.07569999999999999,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.200000,1.9173000000000002,-0.841,0.04969999999999999,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.300000,2.2799,-1.5481,-0.24739999999999998,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.400000,0.7112999999999999,-2.5129,0.6975,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.500000,-1.2225,-0.8808,0.42729999999999996,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.600000,-0.7509,-1.348,0.46319999999999995,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.700000,0.6194444444444445,-0.7745555555555556,0.17222222222222222,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.800000,0.5612727272727273,-0.6740909090909091,0.05127272727272727,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:30.900000,1.7982222222222224,-1.0596666666666668,0.3151111111111111,0 days 00:12:30,0 days 00:12:30,956.33,3.695,124,85,0.5
0 days 00:12:31,2.3615000000000004,-1.9599,-0.4756,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.100000,0.7124,-2.1728,0.7491000000000001,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.200000,-0.9344000000000001,-1.2252,0.34049999999999997,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.300000,-0.7867,-1.2098,0.3713,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.400000,0.2237,-0.9052,0.1046,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.500000,0.9107,-0.6839999999999999,0.074,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.600000,1.4750999999999999,-1.0486,0.1312,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.700000,1.5198,-1.8596999999999997,-0.09019999999999996,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.800000,1.038,-2.1412,0.8343999999999999,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:31.900000,-1.0316,-1.2791000000000001,0.3327,0 days 00:12:31,0 days 00:12:31,960.02,3.695,126,84,0.5
0 days 00:12:32,-0.9067000000000001,-1.1313,0.4532,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.100000,0.3537,-0.9133000000000001,0.1527,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.200000,0.6816,-0.5199,0.0267,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.300000,1.4429,-1.3888,0.26890000000000003,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.400000,1.0237,-1.4969,0.4424,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.500000,1.7733999999999999,-1.4805,0.5923999999999999,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.600000,-1.0127000000000002,-1.6526,0.4965,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.700000,-0.8211,-1.0377,0.4805,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.800000,0.08710000000000001,-1.1045,0.3306,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:32.900000,0.775,-0.3678,0.0444,0 days 00:12:32,0 days 00:12:32,963.73,3.695,127,84,0.5
0 days 00:12:33,1.3054999999999999,-1.4534,0.0571,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.100000,1.5594,-1.2459,0.9381999999999999,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.200000,1.7553999999999998,-1.2823,0.14340000000000003,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.300000,-0.7212999999999999,-1.8416000000000001,0.3778,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.400000,-0.8041,-1.1968,0.6525000000000001,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.500000,-0.1086,-1.0369,0.2661,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.600000,0.6555,-0.3781,0.055600000000000004,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.700000,1.592888888888889,-1.5635555555555556,0.17233333333333334,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.800000,1.315,-0.7752,1.0001000000000002,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:33.900000,1.8791,-1.4239000000000002,0.06779999999999999,0 days 00:12:33,0 days 00:12:33,967.41,3.676,127,84,0.5
0 days 00:12:34,-0.6862,-2.0052,0.4526,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.100000,-0.8800000000000001,-1.0745,0.5818,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.200000,-0.22749999999999998,-1.1492,0.38089999999999996,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.300000,0.7138,-0.42300000000000004,0.0881,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.400000,1.4305,-1.174,0.1444,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.500000,1.4508,-0.8295,0.6811,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.600000,1.7649000000000001,-1.4792999999999998,0.2873,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.700000,-0.23090000000000002,-2.2637,0.4223,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.800000,-0.8891,-0.9364000000000001,0.5768,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:34.900000,-0.4662,-1.4242,0.3899,0 days 00:12:34,0 days 00:12:34,971.07,3.667,128,84,0.5
0 days 00:12:35,0.7992,-0.4213,0.0758,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.100000,1.1931,-1.0523,0.1716,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.200000,1.8218,-0.813,0.2724,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.300000,1.0066000000000002,-1.7384,0.5202,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.400000,0.14919999999999994,-2.1822,0.45620000000000005,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.500000,-1.1708,-0.6877,0.4563,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.600000,-0.5769,-1.6567,0.4323,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.700000,0.8904,-0.46230000000000004,0.0514,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.800000,0.8205,-1.0527,0.19429999999999997,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:35.900000,2.1964,-0.7979,-0.1665,0 days 00:12:35,0 days 00:12:35,974.73,3.667,128,84,0.5
0 days 00:12:36,1.0493999999999999,-1.6834,0.6001,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.100000,0.3728,-2.2636,0.46690000000000004,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.200000,-1.1965,-0.5928,0.2973,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.300000,-0.6854,-1.5861,0.4194,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.400000,0.8373000000000002,-0.47220000000000006,0.2339,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.500000,0.7929,-0.9269999999999999,0.2911,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.600000,2.1856999999999998,-0.7538,0.003799999999999992,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.700000,2.014111111111111,-0.8865555555555555,0.699,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
0 days 00:12:36.800000,0.7701,-2.3527,0.7282,0 days 00:12:36,0 days 00:12:36,978.4,3.658,128,84,0.5
