timestamp_x,gFx,gFy,gFz,timestamp2,timestamp_y,distance,speed,heart_rate,cadence,fractional_cadence
0 days 00:01:58.700000,0.176,-0.8460000000000001,0.22879999999999998,0 days 00:01:58,0 days 00:01:58,71.06,3.434,138.0,83.0,0.5
0 days 00:01:58.800000,0.7512000000000001,-0.4366,0.0324,0 days 00:01:58,0 days 00:01:58,71.06,3.434,138.0,83.0,0.5
0 days 00:01:58.900000,1.4914999999999998,-1.3172000000000001,0.1964,0 days 00:01:58,0 days 00:01:58,71.06,3.434,138.0,83.0,0.5
0 days 00:01:59,0.9487,-0.7557,1.089,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.100000,1.9886,-1.4339,-0.006000000000000005,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.200000,-0.5424,-2.1143,0.4218,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.300000,-0.8723000000000001,-1.0424,0.5274,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.400000,-0.30460000000000004,-1.2284000000000002,0.40169999999999995,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.500000,0.9675555555555556,-0.332,0.20877777777777778,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.600000,1.0107,-0.7948999999999999,0.24409999999999998,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.700000,1.9640999999999997,-0.6873,-0.0684,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.800000,0.9048999999999999,-1.8825000000000003,0.5148999999999999,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:01:59.900000,0.4367,-2.2895,0.5562,0 days 00:01:59,0 days 00:01:59,74.52,3.48,139.0,83.0,0.5
0 days 00:02:00,-1.1055,-0.7214,0.3212,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.100000,-0.7696,-1.5112,0.5049,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.200000,0.8400000000000001,-0.6058,0.1729,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.300000,0.8078,-1.0070999999999999,0.23149999999999998,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.400000,2.1007,-0.7067,0.0822,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.500000,1.6514,-1.447,0.6626,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.600000,0.6548,-2.2911,0.7065,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.700000,-1.2024000000000001,-0.9391999999999999,0.2558,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.800000,-0.6556,-1.3467,0.47139999999999993,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:00.900000,0.554,-0.6348,0.08020000000000001,0 days 00:02:00,0 days 00:02:00,77.98,3.462,141.0,84.0,0.5
0 days 00:02:01,0.8271000000000001,-0.6932,0.0971,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.100000,1.8898,-0.9083,0.2736,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.200000,1.8677,0.42469999999999997,-0.4655,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.300000,1.2246000000000001,-2.0544000000000002,0.8311,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.400000,-0.8712,-1.6255,0.3429,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.500000,-0.8225,-1.0934000000000001,0.48129999999999995,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.600000,0.0813,-1.0974,0.28890000000000005,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.700000,0.7508,-0.4659,0.05950000000000001,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.800000,1.4844,-1.3077999999999999,0.2624,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:01.900000,1.3093,-1.3546,0.7165999999999999,0 days 00:02:01,0 days 00:02:01,81.45,3.462,141.0,84.0,0.5
0 days 00:02:02,1.7402000000000002,-1.2894,0.1984,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.100000,-0.5316,-2.1097,0.40440000000000004,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.200000,-0.874,-0.9708,0.5045,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.300000,-0.2811,-1.2128999999999999,0.29510000000000003,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.400000,0.9178,-0.4018,0.13169999999999998,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.500000,0.8477777777777777,-0.7685555555555555,0.1401111111111111,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.600000,1.925090909090909,-0.7018181818181818,0.28500000000000003,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.700000,1.6448888888888888,-1.5185555555555554,0.48122222222222216,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.800000,0.36554545454545456,-2.1596363636363636,0.4467272727272727,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:02.900000,-1.1237777777777778,-0.7685555555555555,0.36666666666666664,0 days 00:02:02,0 days 00:02:02,84.88,3.434,142.0,84.0,0.5
0 days 00:02:03,-0.6051,-1.7518999999999998,0.541,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.100000,0.7544,-0.5421,0.1232,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.200000,0.89,-0.8863,0.1547,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.300000,2.0856000000000003,-0.8227,0.04069999999999999,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.400000,1.1223,-2.0143,0.5175,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.500000,0.6313,-2.1942999999999997,0.6563,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.600000,-1.1724,-0.9183999999999999,0.1666,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.700000,-0.697,-1.3875714285714285,0.5171428571428571,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.800000,0.17223076923076924,-0.8933076923076922,0.10653846153846154,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:03.900000,0.8464,-0.603,0.0968,0 days 00:02:03,0 days 00:02:03,88.31,3.434,143.0,84.0,0.5
0 days 00:02:04,1.5456999999999999,-1.0445,0.15660000000000002,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.100000,1.7437,-0.5215,0.4528,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.200000,1.2881,-2.0225,0.6158,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.300000,-0.9654,-1.7061,0.3113,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.400000,-0.887875,-0.993875,0.426,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.500000,-0.2543,-1.2128999999999999,0.1823,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.600000,0.9181111111111111,-0.30033333333333334,-0.012888888888888887,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.700000,0.9234,-1.0109,0.2191,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.800000,1.9123,-0.42299999999999993,0.4393000000000001,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:04.900000,2.1459,-1.4344999999999999,-0.2514,0 days 00:02:04,0 days 00:02:04,91.74,3.424,143.0,84.0,0.5
0 days 00:02:05,0.054099999999999995,-2.5027999999999997,0.47940000000000005,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.100000,-1.1066,-0.5291,0.4248,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.200000,-0.7607999999999999,-1.4992,0.4606,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.300000,1.05,-0.2719,0.045200000000000004,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.400000,0.7051000000000001,-0.9348000000000001,0.1665,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.500000,2.1212,-0.8528,-0.07239999999999999,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.600000,1.1065999999999998,-1.345,1.2748000000000002,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.700000,0.6597000000000001,-2.3756,0.6633,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.800000,-1.336,-0.7889,0.32989999999999997,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:05.900000,-0.5610999999999999,-1.5753,0.42539999999999994,0 days 00:02:05,0 days 00:02:05,95.09,3.34,144.0,84.0,0.5
0 days 00:02:06,0.7083,-0.6038,0.17099999999999999,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.100000,0.7163,-0.7346999999999999,0.1527,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.200000,1.7279,-0.8662000000000001,0.11699999999999999,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.300000,1.6603,-1.0732,0.2954,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.400000,1.3598999999999999,-2.0423,0.7568,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.500000,-1.1326,-1.3497999999999999,0.32439999999999997,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.600000,-0.7474999999999999,-1.2551,0.477,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.700000,0.27290000000000003,-0.9537000000000001,0.276,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.800000,0.8286,-0.4027,0.0928,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:06.900000,1.5478999999999998,-1.3389000000000002,0.2413,0 days 00:02:06,0 days 00:02:06,98.38,3.294,144.0,83.0,0.5
0 days 00:02:07,1.5702000000000003,-1.3727,0.3748,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.100000,1.58,-1.3659000000000001,0.584,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.200000,-0.5814,-2.1368,0.27640000000000003,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.300000,-0.9375,-0.8661,0.5055,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.400000,-0.2494,-1.1868,0.34900000000000003,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.500000,1.029,-0.32330000000000003,0.1329,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.600000,1.1387,-1.0417999999999998,0.17070000000000002,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.700000,1.521,-0.7805454545454544,0.33745454545454545,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.800000,1.8771111111111114,-0.5575555555555556,-0.001222222222222211,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:07.900000,-0.08429999999999997,-2.6055,0.6021,0 days 00:02:07,0 days 00:02:07,101.69,3.322,144.0,83.0,0.5
0 days 00:02:08,-0.9658,-0.6313000000000001,0.44800000000000006,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.100000,-0.618,-1.4886000000000001,0.43339999999999995,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.200000,0.9382999999999999,-0.3944,0.030600000000000006,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.300000,0.8210000000000001,-1.0829,0.2419,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.400000,2.1549,-0.6355999999999999,0.11740000000000002,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.500000,1.1152000000000002,-2.0166,0.4191,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.600000,0.5711999999999999,-2.2468,0.5911,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.700000,-1.3095,-0.6716,0.4101,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.800000,-0.5762,-1.7501000000000002,0.4932,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:08.900000,0.9076000000000001,-0.41559999999999997,0.0372,0 days 00:02:08,0 days 00:02:08,105.03,3.34,144.0,82.0,0.5
0 days 00:02:09,0.5684,-0.8215999999999999,0.144,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.100000,2.2606363636363636,-0.7672727272727272,-0.0498181818181818,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.200000,1.3556666666666668,-1.2323333333333335,0.6883333333333334,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.300000,1.0657999999999999,-2.1817,0.6935,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.400000,-1.2842,-0.9785,0.3641,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.500000,-0.6797,-1.5652000000000001,0.5669,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.600000,0.5775,-0.7558,0.27240000000000003,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.700000,0.6679999999999999,-0.492,0.045599999999999995,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.800000,1.9298000000000002,-1.075,0.3241,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:09.900000,1.5917999999999999,-0.9732,0.2101,0 days 00:02:09,0 days 00:02:09,108.37,3.34,144.0,82.0,0.5
0 days 00:02:10,1.0956,-2.0917000000000003,0.8363999999999999,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.100000,-1.1539,-1.4385999999999999,0.4023,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.200000,-0.7301,-1.3246,0.4314,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.300000,0.16140000000000004,-0.9938,0.359,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.400000,0.9406000000000001,-0.4332,0.1927,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.500000,1.6859000000000002,-1.308,0.42110000000000003,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.600000,1.2752,-1.2410999999999999,0.47620000000000007,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.700000,1.7969000000000002,-1.0422,0.8378,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.800000,-0.6191,-2.2904,0.18880000000000002,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:10.900000,-0.9597999999999999,-0.8926000000000001,0.43360000000000004,0 days 00:02:10,0 days 00:02:10,111.64,3.256,145.0,82.0,0.5
0 days 00:02:11,-0.2625,-1.1738,0.3209,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.100000,0.9425000000000001,-0.2818,0.0834,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.200000,1.268,-1.1593,0.2197,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.300000,1.3218999999999999,-0.6583,0.46210000000000007,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.400000,1.8973,0.04530000000000005,-0.02180000000000002,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.500000,-0.00020000000000000017,-2.3605,0.4399,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.600000,-1.0581,-0.9254999999999999,0.4756,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.700000,-0.4979,-1.5413000000000001,0.3996,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.800000,0.8587999999999999,-0.4159,0.0485,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:11.900000,1.3935,-1.1799,0.14420000000000002,0 days 00:02:11,0 days 00:02:11,114.92,3.294,145.0,82.0,0.5
0 days 00:02:12,1.6719000000000002,-0.3577,0.3947,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.100000,1.9667000000000001,-0.35719999999999996,-0.4055000000000001,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.200000,0.02470000000000001,-2.5524999999999998,0.4574,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.300000,-1.1153,-0.6744,0.487,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.400000,-0.6543,-1.5424,0.38680000000000003,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.500000,0.9704,-0.36910000000000004,0.0234,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.600000,0.9334,-0.969,0.1992,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.700000,2.181,-0.5921000000000001,0.2924,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.800000,2.0492999999999997,-1.3714,-0.4010000000000001,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:12.900000,0.23450000000000001,-2.4781,0.47800000000000004,0 days 00:02:12,0 days 00:02:12,118.28,3.359,145.0,82.0,0.5
0 days 00:02:13,-1.0375999999999999,-0.6641,0.3807,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.100000,-0.6954,-1.5566,0.5718,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.200000,0.9183,-0.3604,0.078,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.300000,0.8513999999999999,-0.9353999999999999,0.1078,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.400000,2.3456,-0.9077,0.0628,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.500000,1.025,-1.4616,0.7965,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.600000,0.6269,-2.3855,0.7910999999999999,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.700000,-1.4174,-0.7317,0.3819,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.800000,-0.7499,-1.7205,0.5664,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:13.900000,0.8441000000000001,-0.5985,0.2064,0 days 00:02:13,0 days 00:02:13,121.69,3.406,145.0,82.0,0.5
0 days 00:02:14,0.7449,-0.6745,0.14830000000000002,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.100000,2.2296,-0.9026,0.2311,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.200000,1.3678000000000001,-1.12,0.2907,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.300000,1.074,-2.1497,0.8835000000000001,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.400000,-1.3567,-1.0641,0.28900000000000003,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.500000,-0.7635,-1.4295,0.5961000000000001,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.600000,0.5011,-0.9289,0.2149,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.700000,0.6625555555555556,-0.2994444444444444,0.001666666666666665,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.800000,1.635181818181818,-1.2678181818181817,0.24627272727272728,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:14.900000,1.683,-1.5907777777777778,0.13588888888888886,0 days 00:02:14,0 days 00:02:14,125.1,3.415,145.0,82.0,0.5
0 days 00:02:15,1.3999000000000001,-1.4707000000000001,0.5951000000000001,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.100000,-0.8804000000000001,-1.9034,0.2827,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.200000,-0.7565000000000001,-0.9836,0.3674,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.300000,-0.20179999999999998,-1.1411,0.38980000000000004,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.400000,0.9699,-0.33340000000000003,0.1703,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.500000,1.2772999999999999,-1.3044,0.1871,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.600000,1.6568999999999998,-0.497,0.4862,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.700000,1.9935000000000003,-1.5233,0.3942,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.800000,-0.1885,-2.4467,0.42460000000000003,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:15.900000,-0.9901,-0.6963,0.421,0 days 00:02:15,0 days 00:02:15,128.52,3.415,145.0,82.0,0.5
0 days 00:02:16,-0.5508,-1.4136,0.4191,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.100000,0.9801,-0.40659999999999996,0.0821,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.200000,0.9097,-1.1132,0.1173,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.300000,2.1939,-0.48789999999999994,-0.021500000000000005,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.400000,1.5639999999999998,-1.1588,0.2636,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.500000,0.3326,-2.5212,0.5703,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.600000,-1.1885999999999999,-0.6391,0.3899,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.700000,-0.6693,-1.6579000000000002,0.5147999999999999,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.800000,0.8805,-0.4239,0.0314,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:16.900000,0.7643000000000001,-0.9338000000000001,0.13879999999999998,0 days 00:02:16,0 days 00:02:16,131.96,3.443,145.0,82.0,0.5
0 days 00:02:17,2.3129999999999997,-0.897,0.05010000000000001,0 days 00:02:17,0 days 00:02:17,135.42,3.462,146.0,82.0,0.5
0 days 00:02:17.100000,1.509,-2.7538,-0.20929999999999999,0 days 00:02:17,0 days 00:02:17,135.42,3.462,146.0,82.0,0.5
0 days 00:02:17.200000,0.8089000000000001,-2.2408,0.6889000000000001,0 days 00:02:17,0 days 00:02:17,135.42,3.462,146.0,82.0,0.5
0 days 00:02:17.300000,-1.3918000000000001,-0.8449,0.3342,0 days 00:02:17,0 days 00:02:17,135.42,3.462,146.0,82.0,0.5
0 days 00:02:17.400000,-0.6389,-1.616,0.48719999999999997,0 days 00:02:17,0 days 00:02:17,135.42,3.462,146.0,82.0,0.5
0 days 00:02:17.500000,0.6834,-0.5699,0.1286,0 days 00:02:17,0 days 00:02:17,135.42,3.462,146.0,82.0,0.5
