time,accl
2022/11/17 21:22:20.273,0.837570
2022/11/17 21:22:20.374,-0.520309
2022/11/17 21:22:20.474,0.010757
2022/11/17 21:22:20.574,-2.185852
2022/11/17 21:22:20.674,0.580414
2022/11/17 21:22:20.775,-1.411194
2022/11/17 21:22:20.875,1.375443
2022/11/17 21:22:20.975,0.628906
2022/11/17 21:22:21.076,-0.572067
2022/11/17 21:22:21.176,-0.081116
2022/11/17 21:22:21.277,-1.940796
2022/11/17 21:22:21.377,0.441696
2022/11/17 21:22:21.477,-0.413422
2022/11/17 21:22:21.577,1.773911
2022/11/17 21:22:21.678,0.465424
2022/11/17 21:22:21.778,-0.520477
2022/11/17 21:22:21.878,-0.147217
2022/11/17 21:22:21.979,-1.870499
2022/11/17 21:22:22.079,-0.910416
2022/11/17 21:22:22.179,-0.758835
2022/11/17 21:22:22.280,1.777130
2022/11/17 21:22:22.380,0.344513
2022/11/17 21:22:22.481,-0.215698
2022/11/17 21:22:22.581,-0.102081
2022/11/17 21:22:22.681,-1.330063
2022/11/17 21:22:22.781,-1.294571
2022/11/17 21:22:22.881,-2.026215
2022/11/17 21:22:22.982,1.235687
2022/11/17 21:22:23.082,0.380676
2022/11/17 21:22:23.183,0.363007
2022/11/17 21:22:23.283,-0.187866
2022/11/17 21:22:23.384,-1.336151
2022/11/17 21:22:23.483,-1.832916
2022/11/17 21:22:23.584,-1.372849
2022/11/17 21:22:23.684,0.997864
2022/11/17 21:22:23.785,0.708191
2022/11/17 21:22:23.885,0.537827
2022/11/17 21:22:23.985,-0.511032
2022/11/17 21:22:24.086,-0.778854
2022/11/17 21:22:24.186,-2.594223
2022/11/17 21:22:24.286,-1.155655
2022/11/17 21:22:24.387,0.151810
2022/11/17 21:22:24.487,1.203339
2022/11/17 21:22:24.587,0.865860
2022/11/17 21:22:24.688,-0.684891
2022/11/17 21:22:24.788,-0.475052
2022/11/17 21:22:24.889,-2.404510
2022/11/17 21:22:24.988,-2.457077
2022/11/17 21:22:25.089,-0.416748
2022/11/17 21:22:25.190,1.206940
2022/11/17 21:22:25.290,0.804626
2022/11/17 21:22:25.390,-0.790787
2022/11/17 21:22:25.490,-0.272949
2022/11/17 21:22:25.590,-2.156250
2022/11/17 21:22:25.691,-1.424942
2022/11/17 21:22:25.791,-0.387543
2022/11/17 21:22:25.892,1.210663
2022/11/17 21:22:25.992,1.016632
2022/11/17 21:22:26.093,-0.719040
2022/11/17 21:22:26.193,-0.648315
2022/11/17 21:22:26.293,-1.844086
2022/11/17 21:22:26.393,-0.520996
2022/11/17 21:22:26.494,-0.423981
2022/11/17 21:22:26.594,0.744125
2022/11/17 21:22:26.694,1.150589
2022/11/17 21:22:26.795,-0.624771
2022/11/17 21:22:26.895,-0.257095
2022/11/17 21:22:26.995,-1.749130
2022/11/17 21:22:27.096,1.336792
2022/11/17 21:22:27.196,-1.108261
2022/11/17 21:22:27.296,0.987595
2022/11/17 21:22:27.396,0.916016
2022/11/17 21:22:27.497,-0.680374
2022/11/17 21:22:27.597,0.061584
2022/11/17 21:22:27.698,-2.187363
2022/11/17 21:22:27.798,-2.004410
2022/11/17 21:22:27.898,-0.981644
2022/11/17 21:22:27.999,1.198410
2022/11/17 21:22:28.099,0.484848
2022/11/17 21:22:28.200,-0.673233
2022/11/17 21:22:28.300,0.093719
2022/11/17 21:22:28.400,-1.926559
2022/11/17 21:22:28.500,-1.008850
2022/11/17 21:22:28.601,-0.973511
2022/11/17 21:22:28.701,1.390411
2022/11/17 21:22:28.801,0.634201
2022/11/17 21:22:28.902,-0.677948
2022/11/17 21:22:29.002,0.008316
2022/11/17 21:22:29.103,-2.356415
2022/11/17 21:22:29.203,0.208405
2022/11/17 21:22:29.303,-0.841995
2022/11/17 21:22:29.404,1.468933
2022/11/17 21:22:29.504,0.603165
2022/11/17 21:22:29.605,-0.778961
2022/11/17 21:22:29.705,-0.142227
2022/11/17 21:22:29.805,-1.876816
2022/11/17 21:22:29.905,-0.951096
2022/11/17 21:22:30.006,-0.990082
2022/11/17 21:22:30.106,1.359344
2022/11/17 21:22:30.206,0.247025
2022/11/17 21:22:30.307,0.200073
2022/11/17 21:22:30.407,-0.167267
2022/11/17 21:22:30.507,-1.510406
2022/11/17 21:22:30.607,-1.762634
2022/11/17 21:22:30.708,-1.812881
2022/11/17 21:22:30.808,0.790482
2022/11/17 21:22:30.909,0.519516
2022/11/17 21:22:31.009,0.478745
2022/11/17 21:22:31.109,-0.254333
2022/11/17 21:22:31.210,-1.270630
2022/11/17 21:22:31.310,-1.837357
2022/11/17 21:22:31.411,-0.686234
2022/11/17 21:22:31.510,0.640060
2022/11/17 21:22:31.611,0.727890
2022/11/17 21:22:31.712,0.631073
2022/11/17 21:22:31.812,-0.527451
2022/11/17 21:22:31.912,-0.904755
2022/11/17 21:22:32.012,-2.132675
2022/11/17 21:22:32.113,-1.605453
2022/11/17 21:22:32.213,0.292297
2022/11/17 21:22:32.313,0.892380
2022/11/17 21:22:32.414,0.789948
2022/11/17 21:22:32.514,-0.672028
2022/11/17 21:22:32.615,-0.579865
2022/11/17 21:22:32.715,-2.408844
2022/11/17 21:22:32.815,-3.031693
2022/11/17 21:22:32.916,-0.524902
2022/11/17 21:22:33.016,1.520706
2022/11/17 21:22:33.116,0.859055
2022/11/17 21:22:33.216,-0.851868
2022/11/17 21:22:33.317,-0.372360
2022/11/17 21:22:33.417,-1.624130
2022/11/17 21:22:33.517,-0.307251
2022/11/17 21:22:33.618,-0.878235
2022/11/17 21:22:33.718,1.077072
2022/11/17 21:22:33.819,1.060989
2022/11/17 21:22:33.919,-0.512085
2022/11/17 21:22:34.019,-0.232895
2022/11/17 21:22:34.120,-1.891693
2022/11/17 21:22:34.220,-1.314529
2022/11/17 21:22:34.320,-1.435532
2022/11/17 21:22:34.420,0.900650
2022/11/17 21:22:34.521,0.622330
2022/11/17 21:22:34.622,-0.554184
2022/11/17 21:22:34.722,-0.012726
2022/11/17 21:22:34.823,-1.918381
2022/11/17 21:22:34.923,-0.166733
2022/11/17 21:22:35.023,-0.856552
2022/11/17 21:22:35.123,1.613983
2022/11/17 21:22:35.224,0.530807
2022/11/17 21:22:35.324,-0.606979
2022/11/17 21:22:35.424,-0.086533
2022/11/17 21:22:35.524,-1.681793
2022/11/17 21:22:35.625,-1.067093
2022/11/17 21:22:35.725,-2.598007
2022/11/17 21:22:35.825,1.128693
2022/11/17 21:22:35.926,0.625275
2022/11/17 21:22:36.026,0.082260
2022/11/17 21:22:36.126,-0.263962
2022/11/17 21:22:36.227,-0.923569
2022/11/17 21:22:36.327,-2.242218
2022/11/17 21:22:36.427,-0.173843
2022/11/17 21:22:36.528,0.492172
2022/11/17 21:22:36.628,0.748749
2022/11/17 21:22:36.728,0.633774
2022/11/17 21:22:36.829,-0.385773
2022/11/17 21:22:36.929,-0.671143
2022/11/17 21:22:37.029,-2.165878
2022/11/17 21:22:37.130,-1.268250
2022/11/17 21:22:37.230,0.024796
2022/11/17 21:22:37.331,0.991394
2022/11/17 21:22:37.431,0.726746
2022/11/17 21:22:37.531,-0.677399
2022/11/17 21:22:37.632,-0.386841
2022/11/17 21:22:37.732,-2.393585
2022/11/17 21:22:37.832,-2.046753
2022/11/17 21:22:37.933,-0.396881
2022/11/17 21:22:38.033,1.218307
2022/11/17 21:22:38.133,0.936493
2022/11/17 21:22:38.234,-0.757339
2022/11/17 21:22:38.334,-0.266846
2022/11/17 21:22:38.434,-1.905334
2022/11/17 21:22:38.534,-0.521439
2022/11/17 21:22:38.635,-0.710464
2022/11/17 21:22:38.735,1.133804
2022/11/17 21:22:38.836,0.889465
2022/11/17 21:22:38.936,-0.684998
2022/11/17 21:22:39.036,-0.090103
2022/11/17 21:22:39.136,-1.980591
2022/11/17 21:22:39.237,-2.430939
2022/11/17 21:22:39.337,-1.254639
2022/11/17 21:22:39.437,0.966904
2022/11/17 21:22:39.538,0.635330
2022/11/17 21:22:39.638,-0.734329
2022/11/17 21:22:39.739,0.121582
2022/11/17 21:22:39.839,-2.296021
2022/11/17 21:22:39.940,-2.543274
2022/11/17 21:22:40.040,-0.369949
2022/11/17 21:22:40.140,1.384537
2022/11/17 21:22:40.240,0.178558
2022/11/17 21:22:40.341,-0.709122
2022/11/17 21:22:40.441,0.094711
2022/11/17 21:22:40.541,-2.116043
2022/11/17 21:22:40.642,-0.614670
2022/11/17 21:22:40.742,-0.694229
2022/11/17 21:22:40.842,1.763092
2022/11/17 21:22:40.943,0.380554
2022/11/17 21:22:41.043,-0.490967
2022/11/17 21:22:41.143,0.020874
2022/11/17 21:22:41.244,-1.919678
2022/11/17 21:22:41.344,-1.610321
2022/11/17 21:22:41.444,-1.291290
2022/11/17 21:22:41.545,1.411575
2022/11/17 21:22:41.645,0.349564
2022/11/17 21:22:41.745,-0.167755
2022/11/17 21:22:41.846,-0.143768
2022/11/17 21:22:41.946,-1.962128
2022/11/17 21:22:42.047,-2.044250
2022/11/17 21:22:42.147,-1.319824
2022/11/17 21:22:42.247,1.010956
2022/11/17 21:22:42.347,0.585312
2022/11/17 21:22:42.448,-0.159943
2022/11/17 21:22:42.548,-0.085419
2022/11/17 21:22:42.648,-1.757568
2022/11/17 21:22:42.749,-1.625778
2022/11/17 21:22:42.849,-1.843216
2022/11/17 21:22:42.949,1.509903
2022/11/17 21:22:43.050,0.501007
2022/11/17 21:22:43.150,0.112823
2022/11/17 21:22:43.251,-0.258942
2022/11/17 21:22:43.351,-1.264450
2022/11/17 21:22:43.451,-2.255798
2022/11/17 21:22:43.551,-2.444580
2022/11/17 21:22:43.652,0.422882
2022/11/17 21:22:43.752,0.724808
2022/11/17 21:22:43.853,0.819489
2022/11/17 21:22:43.953,-0.578354
2022/11/17 21:22:44.053,-0.535141
2022/11/17 21:22:44.154,-1.708191
2022/11/17 21:22:44.254,-1.475784
2022/11/17 21:22:44.354,-0.223862
2022/11/17 21:22:44.455,1.300629
2022/11/17 21:22:44.555,0.869171
2022/11/17 21:22:44.656,-0.872528
2022/11/17 21:22:44.756,-0.288483
2022/11/17 21:22:44.856,-1.967712
2022/11/17 21:22:44.956,-1.207947
2022/11/17 21:22:45.057,-0.267426
2022/11/17 21:22:45.157,1.026611
2022/11/17 21:22:45.257,0.939865
2022/11/17 21:22:45.358,-0.772583
2022/11/17 21:22:45.458,-0.292038
2022/11/17 21:22:45.558,-2.049973
2022/11/17 21:22:45.659,-1.185974
2022/11/17 21:22:45.759,-0.642700
2022/11/17 21:22:45.859,0.946198
2022/11/17 21:22:45.960,1.016098
2022/11/17 21:22:46.060,-0.689972
2022/11/17 21:22:46.161,0.080292
2022/11/17 21:22:46.261,-2.121857
2022/11/17 21:22:46.361,0.428665
2022/11/17 21:22:46.461,-0.821533
2022/11/17 21:22:46.562,0.822449
2022/11/17 21:22:46.662,1.006531
2022/11/17 21:22:46.763,-0.742203
2022/11/17 21:22:46.863,0.062378
2022/11/17 21:22:46.963,-1.945724
2022/11/17 21:22:47.063,2.095673
2022/11/17 21:22:47.164,-0.820190
2022/11/17 21:22:47.265,1.121536
2022/11/17 21:22:47.365,0.740295
2022/11/17 21:22:47.465,-0.670059
2022/11/17 21:22:47.565,0.174240
2022/11/17 21:22:47.665,-2.131729
2022/11/17 21:22:47.766,-1.306702
2022/11/17 21:22:47.861,-0.909760
2022/11/17 21:22:47.962,1.273376
2022/11/17 21:22:48.062,0.770416
2022/11/17 21:22:48.162,-0.550278
2022/11/17 21:22:48.263,-0.175797
2022/11/17 21:22:48.363,-1.766998
2022/11/17 21:22:48.463,-4.061417
2022/11/17 21:22:48.563,-1.350525
2022/11/17 21:22:48.664,1.581253
2022/11/17 21:22:48.764,0.540100
2022/11/17 21:22:48.865,-0.516846
2022/11/17 21:22:48.965,-0.249023
2022/11/17 21:22:49.065,-1.695831
2022/11/17 21:22:49.165,-2.585571
2022/11/17 21:22:49.266,-0.991898
2022/11/17 21:22:49.366,1.355743
2022/11/17 21:22:49.466,0.308914
2022/11/17 21:22:49.567,0.009750
2022/11/17 21:22:49.667,-0.465240
2022/11/17 21:22:49.768,-1.397949
2022/11/17 21:22:49.868,-2.955551
2022/11/17 21:22:49.968,-1.031403
2022/11/17 21:22:50.068,1.173706
2022/11/17 21:22:50.169,0.347092
2022/11/17 21:22:50.274,0.328278
2022/11/17 21:22:50.369,-0.400375
2022/11/17 21:22:50.470,-1.589493
2022/11/17 21:22:50.570,-1.552536
2022/11/17 21:22:50.671,-2.231339
2022/11/17 21:22:50.771,0.571640
2022/11/17 21:22:50.871,0.590500
2022/11/17 21:22:50.972,0.638641
2022/11/17 21:22:51.072,-0.654495
2022/11/17 21:22:51.172,-1.040482
2022/11/17 21:22:51.273,-2.501053
2022/11/17 21:22:51.374,-2.095261
2022/11/17 21:22:51.473,0.486771
2022/11/17 21:22:51.573,1.000000
2022/11/17 21:22:51.674,0.634232
2022/11/17 21:22:51.774,-0.591049
2022/11/17 21:22:51.875,-1.079071
2022/11/17 21:22:51.975,-1.999710
2022/11/17 21:22:52.075,-2.144196
2022/11/17 21:22:52.176,-0.430756
2022/11/17 21:22:52.282,1.362656
2022/11/17 21:22:52.377,0.942001
2022/11/17 21:22:52.477,-0.742203
2022/11/17 21:22:52.577,-0.619705
2022/11/17 21:22:52.677,-1.670532
2022/11/17 21:22:52.778,-1.067719
2022/11/17 21:22:52.878,-0.615128
2022/11/17 21:22:52.978,0.784576
2022/11/17 21:22:53.079,1.068939
2022/11/17 21:22:53.179,-0.793579
2022/11/17 21:22:53.280,-0.198471
2022/11/17 21:22:53.380,-1.971146
2022/11/17 21:22:53.481,2.969681
2022/11/17 21:22:53.581,-1.054321
2022/11/17 21:22:53.681,1.008331
2022/11/17 21:22:53.781,0.874313
2022/11/17 21:22:53.882,-0.727875
2022/11/17 21:22:53.982,-0.121445
2022/11/17 21:22:54.082,-2.065399
2022/11/17 21:22:54.182,-3.350571
2022/11/17 21:22:54.283,-0.910172
2022/11/17 21:22:54.383,1.368317
2022/11/17 21:22:54.484,0.373413
2022/11/17 21:22:54.584,0.192963
2022/11/17 21:22:54.684,-0.520325
2022/11/17 21:22:54.785,-1.041397
2022/11/17 21:22:54.885,-1.733658
2022/11/17 21:22:54.985,-2.995087
2022/11/17 21:22:55.085,0.406357
2022/11/17 21:22:55.186,0.827225
2022/11/17 21:22:55.286,0.786118
2022/11/17 21:22:55.387,-0.538559
2022/11/17 21:22:55.487,-0.825760
2022/11/17 21:22:55.587,-2.185318
2022/11/17 21:22:55.688,-1.423981
2022/11/17 21:22:55.788,-0.014191
2022/11/17 21:22:55.896,1.327362
2022/11/17 21:22:55.989,0.956711
2022/11/17 21:22:56.089,-0.704849
2022/11/17 21:22:56.189,-0.937012
2022/11/17 21:22:56.290,-2.286835
2022/11/17 21:22:56.390,-2.095566
2022/11/17 21:22:56.490,0.044144
2022/11/17 21:22:56.591,1.117340
2022/11/17 21:22:56.691,0.774017
2022/11/17 21:22:56.791,-0.689041
2022/11/17 21:22:56.892,-1.299637
2022/11/17 21:22:56.992,-2.234573
2022/11/17 21:22:57.092,-1.959442
2022/11/17 21:22:57.193,0.417709
2022/11/17 21:22:57.293,0.887558
2022/11/17 21:22:57.393,0.745758
2022/11/17 21:22:57.494,-0.740128
2022/11/17 21:22:57.594,-0.745087
2022/11/17 21:22:57.695,-2.078842
2022/11/17 21:22:57.795,0.172653
2022/11/17 21:22:57.902,0.120468
2022/11/17 21:22:57.995,1.088470
2022/11/17 21:22:58.096,0.802246
2022/11/17 21:22:58.196,-0.836731
2022/11/17 21:22:58.296,-0.705963
2022/11/17 21:22:58.397,-2.643234
2022/11/17 21:22:58.497,0.604828
2022/11/17 21:22:58.598,-0.015839
2022/11/17 21:22:58.701,1.443604
2022/11/17 21:22:58.798,0.746307
2022/11/17 21:22:58.898,-0.943512
2022/11/17 21:22:58.999,-0.553772
2022/11/17 21:22:59.099,-2.638550
2022/11/17 21:22:59.200,-1.776077
2022/11/17 21:22:59.300,-0.171631
2022/11/17 21:22:59.400,1.113312
2022/11/17 21:22:59.500,1.094177
2022/11/17 21:22:59.601,-0.620514
2022/11/17 21:22:59.701,-0.173798
2022/11/17 21:22:59.801,-1.831070
2022/11/17 21:22:59.902,0.214874
2022/11/17 21:23:00.002,-0.552933
2022/11/17 21:23:00.103,0.999054
2022/11/17 21:23:00.203,1.021240
2022/11/17 21:23:00.303,-0.843781
2022/11/17 21:23:00.404,0.161697
2022/11/17 21:23:00.504,-1.598251
2022/11/17 21:23:00.604,0.887070
2022/11/17 21:23:00.704,-1.112335
2022/11/17 21:23:00.805,0.861145
2022/11/17 21:23:00.905,0.891312
2022/11/17 21:23:01.006,-0.652023
2022/11/17 21:23:01.106,0.046036
2022/11/17 21:23:01.206,-1.993484
2022/11/17 21:23:01.307,-3.332947
2022/11/17 21:23:01.407,-0.931152
2022/11/17 21:23:01.507,1.257034
2022/11/17 21:23:01.608,0.621597
2022/11/17 21:23:01.708,-0.714600
2022/11/17 21:23:01.808,-0.137909
2022/11/17 21:23:01.909,-1.798431
2022/11/17 21:23:02.009,-3.564545
2022/11/17 21:23:02.109,-1.532501
2022/11/17 21:23:02.209,1.751862
2022/11/17 21:23:02.310,0.495026
2022/11/17 21:23:02.410,-0.206406
2022/11/17 21:23:02.511,-0.478912
2022/11/17 21:23:02.611,-1.933975
2022/11/17 21:23:02.711,-0.993515
2022/11/17 21:23:02.812,-1.909500
2022/11/17 21:23:02.912,1.205338
2022/11/17 21:23:03.012,0.253174
2022/11/17 21:23:03.113,0.119293
2022/11/17 21:23:03.213,-0.493408
2022/11/17 21:23:03.313,-1.821854
2022/11/17 21:23:03.414,-1.510071
2022/11/17 21:23:03.514,-2.813263
2022/11/17 21:23:03.614,0.691071
2022/11/17 21:23:03.715,0.487045
2022/11/17 21:23:03.815,0.647919
2022/11/17 21:23:03.915,-0.658676
2022/11/17 21:23:04.016,-1.058151
2022/11/17 21:23:04.116,-1.908310
2022/11/17 21:23:04.217,-1.709061
2022/11/17 21:23:04.317,0.423233
2022/11/17 21:23:04.417,0.663177
2022/11/17 21:23:04.518,0.850510
2022/11/17 21:23:04.618,-0.795731
2022/11/17 21:23:04.718,-0.515747
2022/11/17 21:23:04.859,-2.456223
2022/11/17 21:23:04.959,-1.109467
2022/11/17 21:23:05.059,1.508072
2022/11/17 21:23:05.160,0.452209
2022/11/17 21:23:05.260,0.247620
2022/11/17 21:23:05.360,-0.435898
2022/11/17 21:23:05.461,-1.243713
2022/11/17 21:23:05.561,-1.857010
2022/11/17 21:23:05.661,-1.634857
2022/11/17 21:23:05.761,0.466705
2022/11/17 21:23:05.862,0.714691
2022/11/17 21:23:05.962,0.786865
2022/11/17 21:23:06.063,-0.719971
2022/11/17 21:23:06.163,-0.708694
2022/11/17 21:23:06.264,-2.388260
2022/11/17 21:23:06.363,-0.547104
2022/11/17 21:23:06.464,0.565567
2022/11/17 21:23:06.565,0.819489
2022/11/17 21:23:06.665,0.766464
2022/11/17 21:23:06.765,-0.650070
2022/11/17 21:23:06.866,-0.564758
2022/11/17 21:23:06.966,-2.437546
2022/11/17 21:23:07.075,-0.885818
2022/11/17 21:23:07.166,-0.370407
2022/11/17 21:23:07.267,0.952957
2022/11/17 21:23:07.367,0.989243
2022/11/17 21:23:07.476,-0.610199
2022/11/17 21:23:07.568,-0.000031
2022/11/17 21:23:07.668,-2.393753
2022/11/17 21:23:07.768,1.385590
2022/11/17 21:23:07.870,-0.957520
2022/11/17 21:23:07.969,0.901352
2022/11/17 21:23:08.070,1.077454
2022/11/17 21:23:08.170,-0.701065
2022/11/17 21:23:08.277,0.050415
2022/11/17 21:23:08.371,-2.050339
2022/11/17 21:23:08.471,0.046341
2022/11/17 21:23:08.572,-0.806519
2022/11/17 21:23:08.676,0.789917
2022/11/17 21:23:08.772,0.959991
2022/11/17 21:23:08.872,-0.517380
2022/11/17 21:23:08.973,-0.138123
2022/11/17 21:23:09.076,-1.715027
2022/11/17 21:23:09.173,0.415634
2022/11/17 21:23:09.274,-0.888748
2022/11/17 21:23:09.374,0.973785
2022/11/17 21:23:09.477,1.041763
2022/11/17 21:23:09.575,-0.544617
2022/11/17 21:23:09.675,-0.077255
2022/11/17 21:23:09.775,-1.968857
2022/11/17 21:23:09.876,-2.433624
2022/11/17 21:23:09.976,-1.076126
2022/11/17 21:23:10.076,1.519501
2022/11/17 21:23:10.177,0.794189
2022/11/17 21:23:10.280,-0.454895
2022/11/17 21:23:10.377,-0.332184
2022/11/17 21:23:10.478,-2.013657
2022/11/17 21:23:10.578,-1.311447
2022/11/17 21:23:10.678,-1.509933
2022/11/17 21:23:10.778,1.303009
2022/11/17 21:23:10.879,0.441925
2022/11/17 21:23:10.980,0.045731
2022/11/17 21:23:11.080,-0.422424
2022/11/17 21:23:11.180,-1.683502
2022/11/17 21:23:11.280,-1.896683
2022/11/17 21:23:11.380,-1.458099
2022/11/17 21:23:11.481,1.159210
2022/11/17 21:23:11.581,0.270325
2022/11/17 21:23:11.682,0.263611
2022/11/17 21:23:11.782,-0.626358
2022/11/17 21:23:11.882,-1.549332
2022/11/17 21:23:11.983,-2.205826
2022/11/17 21:23:12.083,-1.984756
2022/11/17 21:23:12.183,1.040573
2022/11/17 21:23:12.284,0.326279
2022/11/17 21:23:12.384,0.673065
2022/11/17 21:23:12.485,-0.646713
2022/11/17 21:23:12.585,-1.188446
2022/11/17 21:23:12.685,-2.161316
2022/11/17 21:23:12.785,-2.020767
2022/11/17 21:23:12.886,0.879181
2022/11/17 21:23:12.987,0.594910
2022/11/17 21:23:13.087,0.582336
2022/11/17 21:23:13.187,-0.600067
2022/11/17 21:23:13.287,-1.389557
2022/11/17 21:23:13.387,-1.843704
2022/11/17 21:23:13.488,-2.234619
2022/11/17 21:23:13.588,0.633392
2022/11/17 21:23:13.689,0.853317
2022/11/17 21:23:13.789,0.682739
2022/11/17 21:23:13.889,-0.617310
2022/11/17 21:23:13.990,-1.354813
2022/11/17 21:23:14.090,-2.264679
2022/11/17 21:23:14.190,-2.200607
2022/11/17 21:23:14.290,0.355148
2022/11/17 21:23:14.391,1.103989
2022/11/17 21:23:14.491,0.822601
2022/11/17 21:23:14.592,-0.626633
2022/11/17 21:23:14.692,-0.893372
2022/11/17 21:23:14.792,-2.235764
2022/11/17 21:23:14.893,-0.099167
2022/11/17 21:23:14.993,0.084656
2022/11/17 21:23:15.100,1.169647
2022/11/17 21:23:15.194,0.793686
2022/11/17 21:23:15.294,-0.842560
2022/11/17 21:23:15.394,-0.581146
2022/11/17 21:23:15.494,-2.583496
2022/11/17 21:23:15.595,2.237915
2022/11/17 21:23:15.695,-0.049576
2022/11/17 21:23:15.796,1.097046
2022/11/17 21:23:15.898,0.745010
2022/11/17 21:23:15.996,-0.869049
2022/11/17 21:23:16.097,-0.371933
