time,accl
2022/11/17 21:22:21.577,-1.410782
2022/11/17 21:22:21.678,-1.810791
2022/11/17 21:22:21.778,0.029846
2022/11/17 21:22:21.878,-0.103394
2022/11/17 21:22:21.979,-1.886765
2022/11/17 21:22:22.079,-0.682953
2022/11/17 21:22:22.179,-1.754227
2022/11/17 21:22:22.280,-1.434525
2022/11/17 21:22:22.380,-1.741486
2022/11/17 21:22:22.481,-0.246750
2022/11/17 21:22:22.581,0.032593
2022/11/17 21:22:22.681,-1.835022
2022/11/17 21:22:22.781,-0.907013
2022/11/17 21:22:22.881,-1.209579
2022/11/17 21:22:22.982,-1.611343
2022/11/17 21:22:23.082,-1.628021
2022/11/17 21:22:23.183,-0.790161
2022/11/17 21:22:23.283,-0.173584
2022/11/17 21:22:23.384,-1.460220
2022/11/17 21:22:23.483,-0.989456
2022/11/17 21:22:23.584,-0.930908
2022/11/17 21:22:23.684,-1.959167
2022/11/17 21:22:23.785,-1.389069
2022/11/17 21:22:23.885,-0.928604
2022/11/17 21:22:23.985,0.169724
2022/11/17 21:22:24.086,-1.871338
2022/11/17 21:22:24.186,-0.889725
2022/11/17 21:22:24.286,-0.673111
2022/11/17 21:22:24.387,-2.464096
2022/11/17 21:22:24.487,-0.759659
2022/11/17 21:22:24.587,-1.171143
2022/11/17 21:22:24.688,0.555206
2022/11/17 21:22:24.788,-1.283768
2022/11/17 21:22:24.889,-0.960159
2022/11/17 21:22:24.988,-0.063538
2022/11/17 21:22:25.089,-2.532135
2022/11/17 21:22:25.190,-0.962662
2022/11/17 21:22:25.290,-1.243881
2022/11/17 21:22:25.390,0.317810
2022/11/17 21:22:25.490,-0.975433
2022/11/17 21:22:25.590,-0.978531
2022/11/17 21:22:25.691,0.295441
2022/11/17 21:22:25.791,-2.801834
2022/11/17 21:22:25.892,-0.719910
2022/11/17 21:22:25.992,-1.330383
2022/11/17 21:22:26.093,0.450211
2022/11/17 21:22:26.193,-0.847427
2022/11/17 21:22:26.293,-1.412613
2022/11/17 21:22:26.393,-3.260376
2022/11/17 21:22:26.494,-2.438965
2022/11/17 21:22:26.594,-1.261383
2022/11/17 21:22:26.694,-1.602020
2022/11/17 21:22:26.795,0.132599
2022/11/17 21:22:26.895,-0.550003
2022/11/17 21:22:26.995,-1.865860
2022/11/17 21:22:27.096,-2.604660
2022/11/17 21:22:27.196,-2.007706
2022/11/17 21:22:27.296,-1.481888
2022/11/17 21:22:27.396,-1.778320
2022/11/17 21:22:27.497,-0.055679
2022/11/17 21:22:27.597,-0.294632
2022/11/17 21:22:27.698,-2.051498
2022/11/17 21:22:27.798,-2.903168
2022/11/17 21:22:27.898,-1.699524
2022/11/17 21:22:27.999,-1.279678
2022/11/17 21:22:28.099,-1.894440
2022/11/17 21:22:28.200,-0.142181
2022/11/17 21:22:28.300,-0.301971
2022/11/17 21:22:28.400,-2.065445
2022/11/17 21:22:28.500,-2.177414
2022/11/17 21:22:28.601,-1.563522
2022/11/17 21:22:28.701,-1.197998
2022/11/17 21:22:28.801,-1.921722
2022/11/17 21:22:28.902,-0.126038
2022/11/17 21:22:29.002,-0.275803
2022/11/17 21:22:29.103,-2.160843
2022/11/17 21:22:29.203,-1.755005
2022/11/17 21:22:29.303,-1.719955
2022/11/17 21:22:29.404,-1.445267
2022/11/17 21:22:29.504,-1.944458
2022/11/17 21:22:29.605,0.039459
2022/11/17 21:22:29.705,-0.161774
2022/11/17 21:22:29.805,-2.075974
2022/11/17 21:22:29.905,-0.454361
2022/11/17 21:22:30.006,-1.256897
